BioInfer.d527.s0.p11	N	Saccharomyces cerevisiae PROTEIN1 was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p12	N	Saccharomyces cerevisiae PROTEIN1 was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p13	N	Saccharomyces cerevisiae PROTEIN1 was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p14	N	Saccharomyces cerevisiae PROTEIN1 was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p15	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN , PROTEIN , PROTEIN , PROTEIN , PROTEIN , and PROTEIN2 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p16	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN , PROTEIN , PROTEIN2 , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p17	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p18	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p19	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN , PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p20	P	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN1 and PROTEIN , PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p21	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN2 , PROTEIN , PROTEIN , and PROTEIN1 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p22	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , PROTEIN , and PROTEIN1 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p23	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , PROTEIN , and PROTEIN1 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p24	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , and PROTEIN1 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p25	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , and PROTEIN1 subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p26	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN1 , PROTEIN2 , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p27	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN2 , PROTEIN , PROTEIN1 , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p28	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN2 , PROTEIN1 , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p29	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN1 , PROTEIN , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p30	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN2 , PROTEIN , PROTEIN , PROTEIN1 , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p31	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN2 , PROTEIN , PROTEIN1 , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p32	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN , PROTEIN , PROTEIN1 , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p33	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN1 , PROTEIN2 , PROTEIN , PROTEIN , PROTEIN , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p34	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN1 , PROTEIN , PROTEIN , PROTEIN , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d527.s0.p35	N	Saccharomyces cerevisiae PROTEIN was identified in a two-hybrid screen using PROTEIN as "bait," and pairwise interactions between PROTEIN and PROTEIN , PROTEIN1 , PROTEIN , PROTEIN , PROTEIN2 , and PROTEIN subsequently were demonstrated by two-hybrid analysis.
BioInfer.d528.s0.p0	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN2 (43 kDa Mr), PROTEIN (195 kDa Mr), PROTEIN1 (235 and 240 kDa Mr), and PROTEIN (51-54 kDa Mr).
BioInfer.d528.s0.p1	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN (43 kDa Mr), PROTEIN (195 kDa Mr), PROTEIN1 (235 and 240 kDa Mr), and PROTEIN2 (51-54 kDa Mr).
BioInfer.d528.s0.p2	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN (43 kDa Mr), PROTEIN2 (195 kDa Mr), PROTEIN1 (235 and 240 kDa Mr), and PROTEIN (51-54 kDa Mr).
BioInfer.d528.s0.p3	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN1 (43 kDa Mr), PROTEIN (195 kDa Mr), PROTEIN (235 and 240 kDa Mr), and PROTEIN2 (51-54 kDa Mr).
BioInfer.d528.s0.p4	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN1 (43 kDa Mr), PROTEIN2 (195 kDa Mr), PROTEIN (235 and 240 kDa Mr), and PROTEIN (51-54 kDa Mr).
BioInfer.d528.s0.p5	N	SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as PROTEIN (43 kDa Mr), PROTEIN2 (195 kDa Mr), PROTEIN (235 and 240 kDa Mr), and PROTEIN1 (51-54 kDa Mr).
BioInfer.d529.s0.p0	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN2 ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN1 and PROTEIN .
BioInfer.d529.s0.p1	P	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN2 isoforms: PROTEIN , PROTEIN1 and PROTEIN .
BioInfer.d529.s0.p2	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN2 ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN1 and PROTEIN .
BioInfer.d529.s0.p3	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN2 , PROTEIN1 and PROTEIN .
BioInfer.d529.s0.p4	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN2 and PROTEIN isoforms: PROTEIN , PROTEIN1 and PROTEIN .
BioInfer.d529.s0.p5	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN1 and PROTEIN2 .
BioInfer.d529.s0.p6	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN1 ), PROTEIN and PROTEIN2 isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p7	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN2 ( PROTEIN1 ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p8	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN1 ), PROTEIN and PROTEIN isoforms: PROTEIN2 , PROTEIN and PROTEIN .
BioInfer.d529.s0.p9	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN1 ), PROTEIN2 and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p10	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN1 ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN2 .
BioInfer.d529.s0.p11	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN2 ( PROTEIN ), PROTEIN and PROTEIN1 isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p12	P	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN1 isoforms: PROTEIN2 , PROTEIN and PROTEIN .
BioInfer.d529.s0.p13	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN2 and PROTEIN1 isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p14	P	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN1 isoforms: PROTEIN , PROTEIN and PROTEIN2 .
BioInfer.d529.s0.p15	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN1 ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN2 , PROTEIN and PROTEIN .
BioInfer.d529.s0.p16	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN1 ( PROTEIN ), PROTEIN2 and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN .
BioInfer.d529.s0.p17	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN1 ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN2 .
BioInfer.d529.s0.p18	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN2 and PROTEIN isoforms: PROTEIN1 , PROTEIN and PROTEIN .
BioInfer.d529.s0.p19	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN and PROTEIN isoforms: PROTEIN1 , PROTEIN and PROTEIN2 .
BioInfer.d529.s0.p20	N	Semiserial sections were subjected to immunohistochemical staining with antibodies to PROTEIN ( PROTEIN ), PROTEIN1 and PROTEIN isoforms: PROTEIN , PROTEIN and PROTEIN2 .
BioInfer.d530.s0.p0	N	Sequence analysis of the genes encoding the PROTEIN1 and PROTEIN ( PROTEIN ) of phocid distemper virus, and editing of the PROTEIN2 gene transcript.
BioInfer.d530.s0.p1	N	Sequence analysis of the genes encoding the PROTEIN1 and PROTEIN2 ( PROTEIN ) of phocid distemper virus, and editing of the PROTEIN gene transcript.
BioInfer.d530.s0.p2	N	Sequence analysis of the genes encoding the PROTEIN1 and PROTEIN ( PROTEIN2 ) of phocid distemper virus, and editing of the PROTEIN gene transcript.
BioInfer.d530.s0.p3	N	Sequence analysis of the genes encoding the PROTEIN and PROTEIN2 ( PROTEIN ) of phocid distemper virus, and editing of the PROTEIN1 gene transcript.
BioInfer.d530.s0.p4	N	Sequence analysis of the genes encoding the PROTEIN and PROTEIN ( PROTEIN2 ) of phocid distemper virus, and editing of the PROTEIN1 gene transcript.
BioInfer.d530.s0.p5	N	Sequence analysis of the genes encoding the PROTEIN and PROTEIN1 ( PROTEIN2 ) of phocid distemper virus, and editing of the PROTEIN gene transcript.
BioInfer.d531.s0.p0	N	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN1 ; the presence of PROTEIN2 restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p1	N	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN2 , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN1 ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p2	N	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN2 transcript, and also contain two sites for restriction enzyme PROTEIN1 ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p3	P	Sequences upstream of the coding region for PROTEIN2 protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN1 ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p4	N	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN2 , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN1 restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p5	N	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN2 transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN1 restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p6	N	Sequences upstream of the coding region for PROTEIN2 protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN1 restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p7	P	Sequences upstream of the coding region for PROTEIN protein share homology with the damage response sequence element of PROTEIN1 , an upstream activating sequence required for damage regulation of the PROTEIN2 transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p8	P	Sequences upstream of the coding region for PROTEIN2 protein share homology with the damage response sequence element of PROTEIN1 , an upstream activating sequence required for damage regulation of the PROTEIN transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d531.s0.p9	N	Sequences upstream of the coding region for PROTEIN2 protein share homology with the damage response sequence element of PROTEIN , an upstream activating sequence required for damage regulation of the PROTEIN1 transcript, and also contain two sites for restriction enzyme PROTEIN ; the presence of PROTEIN restriction sites has been associated with cell cycle regulation.
BioInfer.d532.s0.p0	P	Ser-133 phosphorylation enhances PROTEIN2 activity by promoting interaction with a 265-kDa PROTEIN referred to as PROTEIN1 (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).
BioInfer.d532.s0.p1	N	Ser-133 phosphorylation enhances PROTEIN activity by promoting interaction with a 265-kDa PROTEIN2 referred to as PROTEIN1 (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).
BioInfer.d532.s0.p2	P	Ser-133 phosphorylation enhances PROTEIN1 activity by promoting interaction with a 265-kDa PROTEIN2 referred to as PROTEIN (Arias, J., Alberts, A., Brindle, P., Claret, F., Smeal, T., Karin, M., Feramisco, J., and Montminy, M. (1994) Nature 370, 226-228; Chrivia, J. C., Kwok, R. P., Lamb, N., Hagiwara, M., Montminy, M. R., and Goodman, R. H. (1993) Nature 365, 855-859).
BioInfer.d533.s0.p0	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN2  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p1	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN2 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p2	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN2 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p3	N	Seventeen embryonic genes were identified as PROTEIN2 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p4	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN2 , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p5	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN2 , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p6	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN2 , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p7	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN2 ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p8	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN2 ( PROTEIN ), PROTEIN1 , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p9	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN2 , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p10	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN2 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p11	N	Seventeen embryonic genes were identified as PROTEIN2 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p12	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN2 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p13	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN2 , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p14	P	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN2 , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p15	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN2 ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p16	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN2 ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN1  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p17	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN2 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p18	N	Seventeen embryonic genes were identified as PROTEIN2 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p19	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN2 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p20	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN2 , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p21	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN2 , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p22	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN2 ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p23	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN2 ( PROTEIN ), PROTEIN , PROTEIN1 , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p24	N	Seventeen embryonic genes were identified as PROTEIN2 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p25	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN2 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p26	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN2 , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p27	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN2 , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p28	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN ( PROTEIN2 ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p29	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN , PROTEIN2 ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN1 and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p30	N	Seventeen embryonic genes were identified as PROTEIN1 , PROTEIN , PROTEIN2 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p31	N	Seventeen embryonic genes were identified as PROTEIN1 , PROTEIN2 , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p32	N	Seventeen embryonic genes were identified as PROTEIN1 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN2 , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p33	N	Seventeen embryonic genes were identified as PROTEIN1 , PROTEIN , PROTEIN , PROTEIN ( PROTEIN2 ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p34	N	Seventeen embryonic genes were identified as PROTEIN1 , PROTEIN , PROTEIN , PROTEIN2 ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p35	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN2 , PROTEIN1 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p36	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN1 , PROTEIN ( PROTEIN ), PROTEIN , PROTEIN , PROTEIN  PROTEIN2 , PROTEIN and nine novel sequences designated as A1-9.
BioInfer.d533.s0.p37	N	Seventeen embryonic genes were identified as PROTEIN , PROTEIN , PROTEIN1 , PROTEIN ( PROTEIN2 ), PROTEIN , PROTEIN , PROTEIN  PROTEIN , PROTEIN and nine novel sequences designated as A1-9.
